afile	alang	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	longpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
RU_1_244_15	ru	bad	20.476190476190474	0.03488372093023256	0.002325581395348837	0.002325581395348837	0.3333333333333333	0.047619047619047616	0.23809523809523808	0.047619047619047616	0.14285714285714285	0.14285714285714285	2.0476190476190474	0.8095238095238095	0.513953488372093	0.9910313901345291	0.009302325581395349	0.23809523809523808	0.6666666666666666	0.06666666666666667	0.11666666666666667	0.2	0.0	0.23809523809523808	0.8571428571428571	0.09523809523809523	0.0	0.047619047619047616	0.0	0.14285714285714285	0.09523809523809523	0.016666666666666666	0.016666666666666666	0.14285714285714285	1.6666666666666667	0.14285714285714285	0.018604651162790697	0.6	3.6606569733460494	1.0692081914770992	0.1405895691609977	0.011904761904761904	0.03458049886621315	0.25170068027210885	0.051587301587301584	0.23696145124716553	0.08219954648526076
RU_1_101_8	ru	bad	18.694444444444443	0.020802377414561663	0.010401188707280832	0.0014858841010401188	0.5555555555555556	0.0	0.16666666666666666	0.05555555555555555	0.08333333333333333	0.1111111111111111	1.25	1.1111111111111112	0.46953937592867756	0.9937106918238994	0.010401188707280832	0.1388888888888889	0.6626506024096386	0.0963855421686747	0.1686746987951807	0.20481927710843373	0.0	0.19444444444444445	0.4444444444444444	0.0	0.05555555555555555	0.05555555555555555	0.0	0.027777777777777776	0.027777777777777776	0.04	0.0	0.3055555555555556	0.8918918918918919	0.4594594594594595	0.019316493313521546	0.6987951807228916	3.5484506177542374	1.1286317111309536	0.11351351351351349	0.058108108108108104	0.03108108108108108	0.0472972972972973	0.0536036036036036	0.06846846846846846	0.08738738738738738
RU_1_134_9	ru	bad	20.82608695652174	0.012526096033402923	0.006263048016701462	0.0020876826722338203	0.6521739130434783	0.0	0.2608695652173913	0.0	0.0	0.17391304347826086	1.2173913043478262	1.0	0.4279749478079332	0.9234234234234234	0.006263048016701462	0.08695652173913043	0.8780487804878049	0.0975609756097561	0.07317073170731707	0.12195121951219512	0.0	0.08695652173913043	0.5652173913043478	0.08695652173913043	0.21739130434782608	0.043478260869565216	0.043478260869565216	0.08695652173913043	0.043478260869565216	0.037037037037037035	0.037037037037037035	0.21739130434782608	1.173913043478261	0.391304347826087	0.020876826722338204	0.6538461538461539	3.590578146472874	1.2128969983623066	0.0	0.021739130434782608	0.014492753623188404	0.10289855072463769	0.05797101449275362	0.23768115942028986	0.08695652173913043
RU_1_335_3	ru	bad	24.58823529411765	0.023923444976076555	0.014354066985645933	0.0	0.4117647058823529	0.058823529411764705	0.47058823529411764	0.058823529411764705	0.11764705882352941	0.058823529411764705	2.176470588235294	1.7058823529411764	0.44019138755980863	0.9787234042553191	0.007177033492822967	0.058823529411764705	0.7692307692307693	0.05128205128205128	0.1282051282051282	0.2564102564102564	0.0	0.17647058823529413	0.5294117647058824	0.11764705882352941	0.058823529411764705	0.0	0.11764705882352941	0.0	0.058823529411764705	0.03076923076923077	0.0	0.11764705882352941	1.8235294117647058	0.29411764705882354	0.023923444976076555	0.6222222222222222	3.7615701827616346	1.1423004797886829	0.16666666666666669	0.0	0.04411764705882353	0.058823529411764705	0.07352941176470588	0.196078431372549	0.16666666666666666
RU_3_13_9	ru	bad	16.045454545454547	0.0113314447592068	0.0169971671388102	0.0	0.4090909090909091	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.9545454545454546	0.7272727272727273	0.5495750708215298	0.9748743718592965	0.0	0.18181818181818182	0.7209302325581395	0.11627906976744186	0.09302325581395349	0.18604651162790697	0.0	0.045454545454545456	0.3181818181818182	0.09090909090909091	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0851063829787234	0.0	0.045454545454545456	1.0454545454545454	0.36363636363636365	0.0113314447592068	0.8260869565217391	3.376605516692239	1.0408628286917763	0.03787878787878787	0.0	0.0	0.07575757575757575	0.045454545454545456	0.17424242424242423	0.2121212121212121
RU_1_169_12	ru	bad	21.157894736842106	0.009950248756218905	0.004975124378109453	0.0024875621890547263	0.8947368421052632	0.05263157894736842	0.21052631578947367	0.15789473684210525	0.05263157894736842	0.10526315789473684	1.5789473684210527	1.105263157894737	0.4925373134328358	0.9658536585365853	0.0024875621890547263	0.05263157894736842	0.6521739130434783	0.08695652173913043	0.2391304347826087	0.21739130434782608	0.0	0.3157894736842105	0.7894736842105263	0.05263157894736842	0.0	0.10526315789473684	0.05263157894736842	0.15789473684210525	0.15789473684210525	0.04918032786885246	0.03278688524590164	0.3157894736842105	1.3157894736842106	0.21052631578947367	0.014925373134328358	0.75	3.5121726380729146	1.4460521640291886	0.2210526315789474	0.0	0.0675438596491228	0.08771929824561403	0.11140350877192982	0.13333333333333333	0.010526315789473684
RU_1_131_9	ru	bad	26.77777777777778	0.02074688796680498	0.004149377593360996	0.0	1.2777777777777777	0.0	0.3888888888888889	0.1111111111111111	0.05555555555555555	0.16666666666666666	2.5	0.3333333333333333	0.5	0.964	0.02074688796680498	0.6111111111111112	0.5454545454545454	0.10909090909090909	0.10909090909090909	0.2727272727272727	0.0	0.1111111111111111	0.6111111111111112	0.3333333333333333	0.1111111111111111	0.1111111111111111	0.05555555555555555	0.16666666666666666	0.2222222222222222	0.024390243902439025	0.024390243902439025	0.16666666666666666	2.388888888888889	0.2777777777777778	0.014522821576763486	0.6	3.804895923357983	1.0767948471031128	0.04497354497354497	0.007936507936507936	0.0	0.07407407407407407	0.046296296296296294	0.3706349206349206	0.12275132275132274
RU_1_175_3	ru	bad	19.333333333333332	0.022167487684729065	0.012315270935960592	0.0049261083743842365	0.7619047619047619	0.0	0.23809523809523808	0.09523809523809523	0.14285714285714285	0.047619047619047616	1.2380952380952381	0.7142857142857143	0.4827586206896552	0.9702970297029703	0.014778325123152709	0.23809523809523808	0.8214285714285714	0.07142857142857142	0.017857142857142856	0.16071428571428573	0.0	0.0	0.6190476190476191	0.09523809523809523	0.19047619047619047	0.09523809523809523	0.09523809523809523	0.09523809523809523	0.09523809523809523	0.03636363636363636	0.01818181818181818	0.47619047619047616	1.1904761904761905	0.38095238095238093	0.019704433497536946	0.6724137931034483	3.5670981663838806	1.3313849392044883	0.047619047619047616	0.0	0.0	0.2777777777777778	0.0	0.1746031746031746	0.21428571428571427
RU_1_198_6	ru	bad	27.076923076923077	0.005681818181818182	0.005681818181818182	0.0	0.9230769230769231	0.0	0.23076923076923078	0.0	0.07692307692307693	0.0	1.5384615384615385	0.07692307692307693	0.5198863636363636	0.905940594059406	0.0	0.23076923076923078	0.4827586206896552	0.10344827586206896	0.2413793103448276	0.8275862068965517	0.0	0.23076923076923078	0.15384615384615385	0.23076923076923078	0.0	0.0	0.0	0.07692307692307693	0.0	0.027777777777777776	0.0	0.15384615384615385	1.5384615384615385	0.23076923076923078	0.02556818181818182	0.8888888888888888	4.88233023140144	1.0619439507090302	0.26282051282051283	0.0	0.02564102564102564	0.0	0.0641025641025641	0.17948717948717946	0.23717948717948717
RU_1_325_9	ru	bad	15.34375	0.008146639511201629	0.014256619144602852	0.0	0.46875	0.0625	0.03125	0.0	0.0	0.125	1.375	0.9375	0.5661914460285132	1.0	0.004073319755600814	0.375	0.625	0.03571428571428571	0.19642857142857142	0.3392857142857143	0.0	0.09375	0.34375	0.0	0.09375	0.0	0.0	0.03125	0.03125	0.015151515151515152	0.0	0.0625	1.15625	0.3125	0.014256619144602852	0.8909090909090909	3.5970438359638734	0.8006717435739785	0.17708333333333331	0.0	0.03645833333333333	0.026041666666666664	0.03645833333333333	0.12239583333333333	0.1953125
RU_1_377_4	ru	bad	22.666666666666668	0.025210084033613446	0.004201680672268907	0.004201680672268907	1.4285714285714286	0.047619047619047616	0.19047619047619047	0.047619047619047616	0.047619047619047616	0.09523809523809523	2.0	0.19047619047619047	0.4831932773109244	0.9829059829059829	0.01050420168067227	0.09523809523809523	0.7142857142857143	0.22448979591836735	0.08163265306122448	0.12244897959183673	0.0	0.23809523809523808	0.38095238095238093	0.09523809523809523	0.0	0.0	0.19047619047619047	0.14285714285714285	0.09523809523809523	0.013513513513513514	0.0	0.42857142857142855	1.1904761904761905	0.23809523809523808	0.012605042016806723	0.6721311475409836	3.657956795690216	1.1500327820741232	0.10317460317460317	0.03968253968253968	0.0	0.03968253968253968	0.047619047619047616	0.18253968253968256	0.06349206349206349
RU_1_238_2	ru	bad	15.64	0.02557544757033248	0.005115089514066497	0.0	0.6	0.04	0.04	0.0	0.04	0.04	0.92	0.48	0.5089514066496164	0.9900497512437811	0.01278772378516624	0.12	0.7222222222222222	0.1111111111111111	0.05555555555555555	0.3333333333333333	0.0	0.16	0.4	0.08	0.12	0.12	0.04	0.0	0.0	0.08695652173913043	0.0	0.12	0.64	0.48	0.028132992327365727	0.7317073170731707	3.3868882947118233	1.0242838468720823	0.12	0.04	0.013333333333333332	0.05	0.09333333333333332	0.09	0.19333333333333333
RU_1_114_32	ru	bad	30.3125	0.008247422680412371	0.008247422680412371	0.0	0.875	0.0	0.1875	0.0	0.125	0.125	2.0625	1.5625	0.47216494845360824	0.9662447257383966	0.008247422680412371	0.25	0.7291666666666666	0.08333333333333333	0.08333333333333333	0.16666666666666666	0.0	0.375	0.875	0.0625	0.1875	0.0625	0.0	0.0625	0.1875	0.04	0.04	0.25	1.9375	0.3125	0.01443298969072165	0.8205128205128205	4.154458979335369	1.3859992681448992	0.278125	0.0	0.04114583333333333	0.041666666666666664	0.16614583333333333	0.16145833333333331	0.06145833333333334
RU_1_335_11	ru	bad	22.428571428571427	0.025477707006369428	0.022292993630573247	0.0	0.35714285714285715	0.14285714285714285	0.21428571428571427	0.07142857142857142	0.0	0.14285714285714285	1.5	1.3571428571428572	0.4012738853503185	0.984375	0.0031847133757961785	0.07142857142857142	0.9166666666666666	0.0	0.125	0.041666666666666664	0.0	0.07142857142857142	0.5714285714285714	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.07142857142857142	0.9285714285714286	0.42857142857142855	0.01592356687898089	0.7058823529411765	3.559374785267642	1.1640873015873014	0.07142857142857142	0.0	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.32142857142857145	0.0
RU_1_335_26	ru	bad	23.533333333333335	0.039660056657223795	0.014164305949008499	0.0	0.26666666666666666	0.2	0.26666666666666666	0.06666666666666667	0.13333333333333333	0.13333333333333333	1.8666666666666667	1.7333333333333334	0.46742209631728043	1.0	0.0084985835694051	0.0	0.7837837837837838	0.08108108108108109	0.16216216216216217	0.10810810810810811	0.0	0.26666666666666666	0.7333333333333333	0.06666666666666667	0.0	0.0	0.13333333333333333	0.0	0.0	0.03773584905660377	0.0	0.26666666666666666	1.4666666666666666	0.26666666666666666	0.0113314447592068	0.5609756097560976	3.7837701284947665	1.2019550630999907	0.13	0.0	0.06888888888888887	0.04666666666666666	0.10222222222222221	0.23888888888888887	0.08
RU_1_245_21	ru	bad	28.65	0.006980802792321117	0.005235602094240838	0.0017452006980802793	0.8	0.0	0.35	0.05	0.05	0.2	2.8	1.65	0.5270506108202443	0.9741935483870968	0.008726003490401396	0.15	0.7833333333333333	0.11666666666666667	0.08333333333333333	0.4	0.0	0.3	0.85	0.3	0.25	0.1	0.05	0.3	0.2	0.14432989690721648	0.0	0.6	2.05	0.1	0.013961605584642234	0.8431372549019608	4.190532214815223	1.4875366478584362	0.1933333333333333	0.05	0.07249999999999998	0.13083333333333333	0.08083333333333333	0.2808333333333333	0.041666666666666664
RU_1_241_5	ru	bad	21.476190476190474	0.013303769401330377	0.0022172949002217295	0.0	0.7619047619047619	0.23809523809523808	0.047619047619047616	0.0	0.09523809523809523	0.23809523809523808	1.5714285714285714	0.7619047619047619	0.4523281596452328	0.9488372093023256	0.0066518847006651885	0.3333333333333333	0.75	0.05	0.05	0.25	0.0	0.09523809523809523	0.7619047619047619	0.0	0.14285714285714285	0.0	0.0	0.09523809523809523	0.2857142857142857	0.03333333333333333	0.0	0.09523809523809523	1.2380952380952381	0.2857142857142857	0.008869179600886918	0.7894736842105263	3.4816969029806626	1.3002486410299114	0.21428571428571427	0.0	0.03571428571428571	0.023809523809523808	0.03571428571428571	0.23809523809523808	0.16666666666666666
RU_1_114_10	ru	bad	25.61111111111111	0.010845986984815618	0.0021691973969631237	0.0	0.6666666666666666	0.1111111111111111	0.2222222222222222	0.1111111111111111	0.0	0.1111111111111111	2.0	1.0555555555555556	0.4793926247288503	0.9910313901345291	0.006507592190889371	0.1111111111111111	0.68	0.2	0.08	0.14	0.0	0.2222222222222222	0.4444444444444444	0.0	0.16666666666666666	0.0	0.05555555555555555	0.0	0.05555555555555555	0.06666666666666667	0.016666666666666666	0.2777777777777778	1.6666666666666667	0.2777777777777778	0.008676789587852495	0.7959183673469388	3.288368551277422	1.1534690057511658	0.027777777777777776	0.0	0.009259259259259259	0.011111111111111112	0.11296296296296296	0.29074074074074074	0.10370370370370369
RU_1_265_12	ru	bad	16.703703703703702	0.013303769401330377	0.008869179600886918	0.0	0.3333333333333333	0.037037037037037035	0.14814814814814814	0.037037037037037035	0.2222222222222222	0.07407407407407407	0.9629629629629629	1.1851851851851851	0.4700665188470067	0.9953051643192489	0.004434589800443459	0.1111111111111111	0.8909090909090909	0.05454545454545454	0.03636363636363636	0.09090909090909091	0.0	0.1111111111111111	0.5555555555555556	0.037037037037037035	0.14814814814814814	0.0	0.037037037037037035	0.0	0.1111111111111111	0.0784313725490196	0.0196078431372549	0.4074074074074074	0.6666666666666666	0.5185185185185185	0.011086474501108648	0.8135593220338984	3.2955777754702478	1.3326650761955419	0.09259259259259259	0.012345679012345678	0.037037037037037035	0.2469135802469136	0.012345679012345678	0.05555555555555555	0.09876543209876543
RU_1_329_1	ru	bad	29.157894736842106	0.03790613718411552	0.005415162454873646	0.0018050541516245488	0.6842105263157895	0.10526315789473684	0.2631578947368421	0.0	0.2631578947368421	0.21052631578947367	1.8421052631578947	1.9473684210526316	0.4332129963898917	0.9795918367346939	0.01263537906137184	0.3684210526315789	0.7384615384615385	0.15384615384615385	0.06153846153846154	0.1076923076923077	0.0	0.3157894736842105	1.2105263157894737	0.0	0.05263157894736842	0.15789473684210525	0.05263157894736842	0.15789473684210525	0.15789473684210525	0.04819277108433735	0.0	1.0	2.5789473684210527	0.0	0.01444043321299639	0.578125	3.952494487397012	1.5460035414412772	0.33114035087719296	0.10808270676691731	0.027255639097744356	0.14035087719298245	0.06986215538847118	0.22023809523809523	0.10307017543859649
RU_1_161_5	ru	bad	24.79310344827586	0.016689847009735744	0.005563282336578581	0.0	1.4137931034482758	0.0	0.06896551724137931	0.0	0.0	0.034482758620689655	1.896551724137931	0.27586206896551724	0.48956884561891517	0.8866498740554156	0.0013908205841446453	0.1724137931034483	0.8064516129032258	0.016129032258064516	0.08064516129032258	0.6451612903225806	0.0	0.10344827586206896	0.1724137931034483	0.2413793103448276	0.0	0.0	0.0	0.10344827586206896	0.034482758620689655	0.0	0.0	0.0	0.9333333333333333	0.5	0.025034770514603615	0.8260869565217391	3.9280729396281333	1.1436358158347588	0.07777777777777777	0.0	0.01944444444444444	0.0	0.0861111111111111	0.25555555555555554	0.06111111111111111
RU_1_306_20	ru	bad	19.225806451612904	0.015100671140939598	0.008389261744966443	0.0	0.7096774193548387	0.06451612903225806	0.25806451612903225	0.0	0.0967741935483871	0.16129032258064516	1.967741935483871	0.5483870967741935	0.5184563758389261	0.987220447284345	0.010067114093959731	0.12903225806451613	0.7702702702702703	0.13513513513513514	0.10810810810810811	0.20270270270270271	0.0	0.16129032258064516	0.6774193548387096	0.0	0.0967741935483871	0.03225806451612903	0.0	0.12903225806451613	0.03225806451612903	0.030927835051546393	0.010309278350515464	0.2903225806451613	1.3548387096774193	0.2903225806451613	0.016778523489932886	0.7272727272727273	3.5873254161694117	1.0714235609140177	0.13978494623655913	0.016129032258064516	0.026881720430107524	0.15591397849462366	0.06451612903225806	0.15053763440860213	0.15591397849462366
RU_1_260_6	ru	bad	17.076923076923077	0.02027027027027027	0.006756756756756757	0.0	0.3076923076923077	0.038461538461538464	0.19230769230769232	0.038461538461538464	0.07692307692307693	0.15384615384615385	1.2692307692307692	1.4615384615384615	0.5	0.9487179487179487	0.015765765765765764	0.15384615384615385	0.8076923076923077	0.15384615384615385	0.038461538461538464	0.15384615384615385	0.0	0.07692307692307693	0.6153846153846154	0.07692307692307693	0.038461538461538464	0.038461538461538464	0.11538461538461539	0.0	0.038461538461538464	0.05	0.016666666666666666	0.15384615384615385	1.0	0.34615384615384615	0.01126126126126126	0.734375	3.2267408345802004	1.1510224017435555	0.07051282051282051	0.0	0.05128205128205128	0.1346153846153846	0.01282051282051282	0.05128205128205128	0.2564102564102564
RU_1_377_10	ru	bad	22.857142857142858	0.0125	0.014583333333333334	0.0020833333333333333	1.4285714285714286	0.047619047619047616	0.3333333333333333	0.19047619047619047	0.047619047619047616	0.0	2.3333333333333335	0.47619047619047616	0.48541666666666666	0.9914893617021276	0.004166666666666667	0.09523809523809523	0.7115384615384616	0.1346153846153846	0.09615384615384616	0.21153846153846154	0.0	0.2857142857142857	0.2857142857142857	0.047619047619047616	0.0	0.09523809523809523	0.09523809523809523	0.0	0.09523809523809523	0.030303030303030304	0.0	0.23809523809523808	1.2857142857142858	0.23809523809523808	0.014583333333333334	0.75	3.7622682868662296	1.2379475964085498	0.11111111111111109	0.0	0.04285714285714286	0.015873015873015872	0.08253968253968254	0.25396825396825395	0.1126984126984127
RU_1_123_1	ru	bad	28.764705882352942	0.010224948875255624	0.006134969325153374	0.002044989775051125	1.3529411764705883	0.0	0.11764705882352941	0.0	0.11764705882352941	0.11764705882352941	2.3529411764705883	1.0	0.5132924335378323	0.9766536964980544	0.002044989775051125	0.35294117647058826	0.75	0.038461538461538464	0.057692307692307696	0.36538461538461536	0.0	0.35294117647058826	0.8235294117647058	0.058823529411764705	0.11764705882352941	0.17647058823529413	0.058823529411764705	0.0	0.0	0.019230769230769232	0.0	0.11764705882352941	1.7058823529411764	0.23529411764705882	0.012269938650306749	0.875	4.321964285623831	1.1427504682770215	0.15406162464985995	0.008403361344537815	0.04901960784313725	0.0784313725490196	0.008403361344537815	0.24229691876750697	0.22408963585434172
RU_5_20_4	ru	bad	21.733333333333334	0.018404907975460124	0.009202453987730062	0.0	0.8	0.13333333333333333	0.06666666666666667	0.06666666666666667	0.13333333333333333	0.13333333333333333	1.2666666666666666	0.8	0.41411042944785276	0.9642857142857143	0.018404907975460124	0.2	0.696969696969697	0.12121212121212122	0.12121212121212122	0.21212121212121213	0.0	0.26666666666666666	0.8666666666666667	0.06666666666666667	0.13333333333333333	0.0	0.06666666666666667	0.0	0.06666666666666667	0.04878048780487805	0.0	0.2	1.4	0.3333333333333333	0.02147239263803681	0.7096774193548387	3.6838504565923924	1.455339984796691	0.22777777777777777	0.0	0.0	0.11666666666666667	0.13333333333333333	0.13333333333333333	0.05555555555555555
RU_1_324_13	ru	bad	14.714285714285714	0.03495145631067961	0.005825242718446602	0.003883495145631068	0.5714285714285714	0.02857142857142857	0.11428571428571428	0.05714285714285714	0.05714285714285714	0.11428571428571428	0.8857142857142857	0.6857142857142857	0.4601941747572815	0.9713114754098361	0.019417475728155338	0.34285714285714286	0.8571428571428571	-0.015873015873015872	0.015873015873015872	0.23809523809523808	0.0	0.14285714285714285	0.45714285714285713	0.11428571428571428	0.05714285714285714	0.11428571428571428	0.05714285714285714	0.2	0.08571428571428572	0.08333333333333333	0.011904761904761904	0.14285714285714285	0.9428571428571428	0.42857142857142855	0.02330097087378641	0.5967741935483871	3.203410136816671	1.1437997116029155	0.02857142857142857	0.0	0.03095238095238095	0.14047619047619045	0.059523809523809514	0.19047619047619047	0.12142857142857143
RU_1_335_13	ru	bad	19.94736842105263	0.0316622691292876	0.023746701846965697	0.0	0.42105263157894735	0.10526315789473684	0.21052631578947367	0.0	0.0	0.05263157894736842	2.0526315789473686	1.2105263157894737	0.48548812664907653	1.0	0.005277044854881266	0.0	0.7317073170731707	0.12195121951219512	0.0975609756097561	0.14634146341463414	0.0	0.15789473684210525	0.47368421052631576	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.0	0.0	0.01694915254237288	0.01694915254237288	0.10526315789473684	1.2105263157894737	0.3684210526315789	0.010554089709762533	0.6	3.487864749206973	1.262586012298196	0.03508771929824561	0.0	0.0	0.10526315789473684	0.10526315789473684	0.2017543859649123	0.13157894736842105
